Dataset,RiskPct,TradingWeekStart,WeekStartBalance,RiskAmountYen,Trades,WeekYenPnL,WeekReturnPct,WeekEndBalance
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-01-05 06:00:00,500000.0,10000.0,8,-6235.0,-1.25,493765.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-01-12 06:00:00,493765.0,9875.0,11,-9512.0,-1.93,484253.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-01-19 06:00:00,484253.0,9685.0,3,-708.0,-0.15,483544.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-01-26 06:00:00,483544.0,9671.0,1,3926.0,0.81,487471.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-02-09 06:00:00,487471.0,9749.0,9,27408.0,5.62,514879.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-02-16 06:00:00,514879.0,10298.0,17,-68.0,-0.01,514811.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-02-23 06:00:00,514811.0,10296.0,15,-4597.0,-0.89,510214.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-03-02 06:00:00,510214.0,10204.0,18,-10244.0,-2.01,499970.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-03-09 06:00:00,499970.0,9999.0,18,49108.0,9.82,549078.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-03-16 06:00:00,549078.0,10982.0,10,24666.0,4.49,573744.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-03-23 06:00:00,573744.0,11475.0,14,-8741.0,-1.52,565004.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-03-30 06:00:00,565004.0,11300.0,7,9944.0,1.76,574948.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-04-06 06:00:00,574948.0,11499.0,24,-14415.0,-2.51,560533.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-04-13 06:00:00,560533.0,11211.0,13,-52605.0,-9.38,507928.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-04-20 06:00:00,507928.0,10159.0,22,3179.0,0.63,511106.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-04-27 06:00:00,511106.0,10222.0,14,66992.0,13.11,578098.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-05-04 06:00:00,578098.0,11562.0,10,36348.0,6.29,614446.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-05-11 06:00:00,614446.0,12289.0,8,22317.0,3.63,636763.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-05-18 06:00:00,636763.0,12735.0,16,-11861.0,-1.86,624903.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-05-25 06:00:00,624903.0,12498.0,23,-30078.0,-4.81,594825.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-06-01 06:00:00,594825.0,11896.0,6,16548.0,2.78,611373.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-06-08 06:00:00,611373.0,12227.0,12,-42640.0,-6.97,568733.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-06-15 06:00:00,568733.0,11375.0,9,-13158.0,-2.31,555575.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-06-22 06:00:00,555575.0,11112.0,26,-1637.0,-0.29,553939.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-06-29 06:00:00,553939.0,11079.0,3,16630.0,3.0,570569.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-07-06 06:00:00,570569.0,11411.0,1,37683.0,6.6,608252.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-07-13 06:00:00,608252.0,12165.0,7,9530.0,1.57,617782.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-07-20 06:00:00,617782.0,12356.0,23,7317.0,1.18,625099.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-07-27 06:00:00,625099.0,12502.0,17,-30225.0,-4.84,594874.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-08-03 06:00:00,594874.0,11897.0,18,31043.0,5.22,625917.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-08-10 06:00:00,625917.0,12518.0,17,90721.0,14.49,716638.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-08-17 06:00:00,716638.0,14333.0,10,-15014.0,-2.1,701624.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-08-31 06:00:00,701624.0,14032.0,4,46391.0,6.61,748016.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-09-07 06:00:00,748016.0,14960.0,6,10616.0,1.42,758632.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-09-14 06:00:00,758632.0,15173.0,5,-56114.0,-7.4,702518.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-09-21 06:00:00,702518.0,14050.0,7,52371.0,7.45,754889.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-09-28 06:00:00,754889.0,15098.0,9,-34197.0,-4.53,720693.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-10-05 06:00:00,720693.0,14414.0,6,-22963.0,-3.19,697730.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-10-12 06:00:00,697730.0,13955.0,10,-4009.0,-0.57,693721.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-10-19 06:00:00,693721.0,13874.0,17,-34089.0,-4.91,659632.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-10-26 06:00:00,659632.0,13193.0,10,17101.0,2.59,676734.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-11-02 06:00:00,676734.0,13535.0,15,-6405.0,-0.95,670329.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-11-09 06:00:00,670329.0,13407.0,35,45037.0,6.72,715366.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-11-16 06:00:00,715366.0,14307.0,17,21212.0,2.97,736577.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-11-23 06:00:00,736577.0,14732.0,28,-9855.0,-1.34,726723.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-11-30 06:00:00,726723.0,14534.0,19,125658.0,17.29,852381.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-12-07 06:00:00,852381.0,17048.0,14,48892.0,5.74,901273.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-12-14 06:00:00,901273.0,18025.0,2,24835.0,2.76,926109.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2015-12-21 06:00:00,926109.0,18522.0,16,34761.0,3.75,960870.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-01-04 06:00:00,960870.0,19217.0,3,-57652.0,-6.0,903218.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-01-11 06:00:00,903218.0,18064.0,3,23647.0,2.62,926865.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-01-18 06:00:00,926865.0,18537.0,3,2201.0,0.24,929066.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-01-25 06:00:00,929066.0,18581.0,6,62202.0,6.7,991268.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-02-01 06:00:00,991268.0,19825.0,4,20187.0,2.04,1011454.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-02-08 06:00:00,1011454.0,20229.0,1,-20229.0,-2.0,991225.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-02-15 06:00:00,991225.0,19825.0,1,58835.0,5.94,1050060.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-02-22 06:00:00,1050060.0,21001.0,3,-7607.0,-0.72,1042453.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-02-29 06:00:00,1042453.0,20849.0,2,-41698.0,-4.0,1000755.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-03-07 06:00:00,1000755.0,20015.0,5,129024.0,12.89,1129779.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-03-14 06:00:00,1129779.0,22596.0,5,-45707.0,-4.05,1084072.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-03-21 06:00:00,1084072.0,21681.0,22,-17456.0,-1.61,1066617.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-03-28 06:00:00,1066617.0,21332.0,21,96469.0,9.04,1163086.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-04-04 06:00:00,1163086.0,23262.0,8,52531.0,4.52,1215616.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-04-11 06:00:00,1215616.0,24312.0,5,-3641.0,-0.3,1211975.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-04-18 06:00:00,1211975.0,24239.0,8,40051.0,3.3,1252025.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-04-25 06:00:00,1252025.0,25041.0,8,38247.0,3.05,1290272.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-05-02 06:00:00,1290272.0,25805.0,6,5907.0,0.46,1296179.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-05-09 06:00:00,1296179.0,25924.0,16,81414.0,6.28,1377593.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-05-16 06:00:00,1377593.0,27552.0,11,62815.0,4.56,1440408.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-05-23 06:00:00,1440408.0,28808.0,28,-117917.0,-8.19,1322491.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-05-30 06:00:00,1322491.0,26450.0,10,-22796.0,-1.72,1299695.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-06-06 06:00:00,1299695.0,25994.0,11,45256.0,3.48,1344951.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-06-13 06:00:00,1344951.0,26899.0,6,81840.0,6.08,1426792.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-06-20 06:00:00,1426792.0,28536.0,7,89729.0,6.29,1516521.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-06-27 06:00:00,1516521.0,30330.0,1,-5172.0,-0.34,1511349.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-07-04 06:00:00,1511349.0,30227.0,7,123884.0,8.2,1635233.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-07-11 06:00:00,1635233.0,32705.0,13,344706.0,21.08,1979939.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-07-18 06:00:00,1979939.0,39599.0,6,-23495.0,-1.19,1956444.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-07-25 06:00:00,1956444.0,39129.0,9,151902.0,7.76,2108346.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-08-01 06:00:00,2108346.0,42167.0,7,33657.0,1.6,2142004.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-08-08 06:00:00,2142004.0,42840.0,23,410745.0,19.18,2552749.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-08-15 06:00:00,2552749.0,51055.0,15,42824.0,1.68,2595573.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-08-22 06:00:00,2595573.0,51911.0,23,-18240.0,-0.7,2577332.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-08-29 06:00:00,2577332.0,51547.0,14,20219.0,0.78,2597551.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-09-05 06:00:00,2597551.0,51951.0,15,-24713.0,-0.95,2572838.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-09-12 06:00:00,2572838.0,51457.0,21,-524248.0,-20.38,2048590.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-09-19 06:00:00,2048590.0,40972.0,22,174673.0,8.53,2223263.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-09-26 06:00:00,2223263.0,44465.0,25,-63375.0,-2.85,2159888.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-10-03 06:00:00,2159888.0,43198.0,11,-46944.0,-2.17,2112944.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-10-10 06:00:00,2112944.0,42259.0,10,177310.0,8.39,2290254.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-10-17 06:00:00,2290254.0,45805.0,15,-4505.0,-0.2,2285749.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-10-24 06:00:00,2285749.0,45715.0,24,253408.0,11.09,2539156.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-10-31 06:00:00,2539156.0,50783.0,9,-6134.0,-0.24,2533022.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-11-07 06:00:00,2533022.0,50660.0,5,57729.0,2.28,2590751.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-11-14 06:00:00,2590751.0,51815.0,1,38249.0,1.48,2629000.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-11-21 06:00:00,2629000.0,52580.0,18,431931.0,16.43,3060931.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-11-28 06:00:00,3060931.0,61219.0,5,104995.0,3.43,3165926.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-12-05 06:00:00,3165926.0,63319.0,12,252301.0,7.97,3418227.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-12-12 06:00:00,3418227.0,68365.0,12,120385.0,3.52,3538612.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2016-12-19 06:00:00,3538612.0,70772.0,22,-230508.0,-6.51,3308104.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-01-02 06:00:00,3308104.0,66162.0,7,238730.0,7.22,3546833.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-01-09 06:00:00,3546833.0,70937.0,29,99289.0,2.8,3646122.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-01-16 06:00:00,3646122.0,72922.0,9,-193150.0,-5.3,3452973.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-01-23 06:00:00,3452973.0,69059.0,17,-226672.0,-6.56,3226301.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-01-30 06:00:00,3226301.0,64526.0,9,-285417.0,-8.85,2940884.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-02-06 06:00:00,2940884.0,58818.0,27,76748.0,2.61,3017631.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-02-13 06:00:00,3017631.0,60353.0,26,391643.0,12.98,3409274.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-02-20 06:00:00,3409274.0,68185.0,26,512706.0,15.04,3921980.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-02-27 06:00:00,3921980.0,78440.0,21,779202.0,19.87,4701183.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-03-06 06:00:00,4701183.0,94024.0,28,420648.0,8.95,5121831.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-03-13 06:00:00,5121831.0,102437.0,25,1239882.0,24.21,6361713.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-03-20 06:00:00,6361713.0,127234.0,27,-404405.0,-6.36,5957308.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-03-27 06:00:00,5957308.0,119146.0,30,526217.0,8.83,6483525.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-04-03 06:00:00,6483525.0,129671.0,22,-879430.0,-13.56,5604095.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-04-10 06:00:00,5604095.0,112082.0,37,-174773.0,-3.12,5429322.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-04-17 06:00:00,5429322.0,108586.0,27,-48771.0,-0.9,5380550.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-04-24 06:00:00,5380550.0,107611.0,16,-359951.0,-6.69,5020599.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-05-01 06:00:00,5020599.0,100412.0,13,50381.0,1.0,5070980.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-05-08 06:00:00,5070980.0,101420.0,28,-296181.0,-5.84,4774799.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-05-15 06:00:00,4774799.0,95496.0,27,250838.0,5.25,5025637.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-05-22 06:00:00,5025637.0,100513.0,30,637315.0,12.68,5662951.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-05-29 06:00:00,5662951.0,113259.0,18,-20024.0,-0.35,5642927.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-06-05 06:00:00,5642927.0,112859.0,21,1168159.0,20.7,6811086.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-06-12 06:00:00,6811086.0,136222.0,24,-790916.0,-11.61,6020170.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-06-19 06:00:00,6020170.0,120403.0,29,198078.0,3.29,6218249.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-06-26 06:00:00,6218249.0,124365.0,27,526328.0,8.46,6744576.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-07-03 06:00:00,6744576.0,134892.0,23,363933.0,5.4,7108509.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-07-10 06:00:00,7108509.0,142170.0,40,-84211.0,-1.18,7024299.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-07-17 06:00:00,7024299.0,140486.0,22,536122.0,7.63,7560421.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-07-24 06:00:00,7560421.0,151208.0,24,878044.0,11.61,8438465.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-07-31 06:00:00,8438465.0,168769.0,18,1054141.0,12.49,9492605.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-08-07 06:00:00,9492605.0,189852.0,20,791996.0,8.34,10284601.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-08-14 06:00:00,10284601.0,205692.0,19,546717.0,5.32,10831318.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-08-21 06:00:00,10831318.0,216626.0,22,-5977.0,-0.06,10825341.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-08-28 06:00:00,10825341.0,216507.0,13,535135.0,4.94,11360476.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-09-04 06:00:00,11360476.0,227210.0,21,-686298.0,-6.04,10674178.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-09-11 06:00:00,10674178.0,213484.0,36,1096831.0,10.28,11771009.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-09-18 06:00:00,11771009.0,235420.0,18,-8070.0,-0.07,11762939.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-09-25 06:00:00,11762939.0,235259.0,27,-1089342.0,-9.26,10673597.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-10-02 06:00:00,10673597.0,213472.0,17,-51179.0,-0.48,10622419.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-10-09 06:00:00,10622419.0,212448.0,16,736126.0,6.93,11358545.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-10-16 06:00:00,11358545.0,227171.0,21,737403.0,6.49,12095948.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-10-23 06:00:00,12095948.0,241919.0,24,-668749.0,-5.53,11427199.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-10-30 06:00:00,11427199.0,228544.0,10,-141516.0,-1.24,11285683.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-11-06 06:00:00,11285683.0,225714.0,35,481320.0,4.26,11767002.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-11-13 06:00:00,11767002.0,235340.0,32,1396147.0,11.86,13163149.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-11-20 06:00:00,13163149.0,263263.0,29,-675022.0,-5.13,12488128.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-11-27 06:00:00,12488128.0,249763.0,27,376775.0,3.02,12864903.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-12-04 06:00:00,12864903.0,257298.0,14,-38800.0,-0.3,12826102.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-12-11 06:00:00,12826102.0,256522.0,28,1939040.0,15.12,14765142.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2017-12-18 06:00:00,14765142.0,295303.0,24,725978.0,4.92,15491121.0
